Order ID,Order Date,Ship Date,Customer ID,Customer Name,State,City,Region,Category,Sub Category,Product Name,Sales,Quantity,Discount,Profit,Shipping Cost,Payment Method,Rating
ORD00598,2025-02-13,2025-02-20,CUST1174,Customer_224,Delhi,New Delhi,North,Electronics,Monitor,Monitor,15564.52,5,0.15,2794.71,172.87,Debit Card,4.9
ORD00599,2025-07-15,2025-07-18,CUST1393,Customer_46,Telangana,Hyderabad,South,Electronics,Smartphone,Smartphone,750.29,1,0.0,149.45,121.34,Debit Card,3.4
ORD00600,2025-01-31,2025-02-05,CUST1165,Customer_133,Gujarat,Ahmedabad,West,Furniture,Desk,Desk,3212.99,3,0.0,467.7,74.69,Net Banking,3.3
ORD00601,2025-05-03,2025-05-10,CUST1137,Customer_32,Karnataka,Bengaluru,South,Electronics,Headphones,Headphones,15064.7,5,0.15,2438.92,176.11,UPI,4.9
ORD00602,2025-02-03,2025-02-07,CUST1300,Customer_52,Rajasthan,Jaipur,North,Office Supplies,Stapler,Stapler,2155.97,1,0.05,584.31,54.66,Debit Card,4.1
ORD00603,2025-08-17,2025-08-18,CUST1275,Customer_217,Tamil Nadu,Chennai,South,Furniture,Sofa,Sofa,5882.97,5,0.05,894.96,296.33,Cash on Delivery,4.6
ORD00604,2025-08-26,2025-09-02,CUST1306,Customer_129,Rajasthan,Jaipur,North,Electronics,Laptop,Laptop,7941.99,5,0.05,556.89,283.38,Net Banking,4.0
ORD00605,2025-10-27,2025-11-03,CUST1202,Customer_63,West Bengal,Kolkata,East,Office Supplies,Pen Set,Pen Set,7751.47,5,0.05,1803.15,190.77,Debit Card,3.6
ORD00606,2025-11-09,2025-11-14,CUST1139,Customer_126,Gujarat,Ahmedabad,West,Furniture,Desk,Desk,13328.62,3,0.1,2662.22,294.91,UPI,4.4
ORD00607,2025-11-03,2025-11-06,CUST1004,Customer_89,West Bengal,Kolkata,East,Electronics,Monitor,Monitor,4587.29,1,0.05,973.5,50.51,Net Banking,4.0
ORD00608,2025-11-29,2025-12-05,CUST1307,Customer_184,Rajasthan,Jaipur,North,Furniture,Chair,Chair,2785.52,1,0.15,551.24,138.25,Net Banking,4.6
ORD00609,2025-03-05,2025-03-09,CUST1348,Customer_184,Tamil Nadu,Chennai,South,Office Supplies,Notebook,Notebook,14081.97,3,0.15,733.11,235.79,Debit Card,4.5
ORD00610,2025-04-24,2025-04-26,CUST1107,Customer_4,Karnataka,Bengaluru,South,Office Supplies,Printer Paper,Printer Paper,19372.09,4,0.0,2746.31,276.13,Debit Card,4.4
ORD00611,2025-10-19,2025-10-24,CUST1289,Customer_90,Telangana,Hyderabad,South,Electronics,Smartphone,Smartphone,4073.16,4,0.05,876.4,191.43,Credit Card,4.4
ORD00612,2025-03-07,2025-03-10,CUST1011,Customer_273,Tamil Nadu,Chennai,South,Office Supplies,Notebook,Notebook,21531.5,5,0.2,4314.0,118.58,Cash on Delivery,4.7
ORD00613,2025-01-02,2025-01-06,CUST1348,Customer_266,Gujarat,Ahmedabad,West,Office Supplies,Stapler,Stapler,4298.53,1,0.1,666.96,298.78,Net Banking,3.5
ORD00614,2025-04-25,2025-04-26,CUST1041,Customer_293,Rajasthan,Jaipur,North,Furniture,Chair,Chair,13824.84,3,0.2,1918.19,51.29,Credit Card,3.4
ORD00615,2025-02-08,2025-02-10,CUST1221,Customer_13,Delhi,New Delhi,North,Office Supplies,Stapler,Stapler,1979.02,2,0.1,146.1,206.32,Cash on Delivery,3.1
ORD00616,2025-02-25,2025-03-01,CUST1037,Customer_225,West Bengal,Kolkata,East,Furniture,Desk,Desk,9604.51,2,0.0,2504.47,179.92,Credit Card,3.5
ORD00617,2025-02-13,2025-02-14,CUST1028,Customer_155,Rajasthan,Jaipur,North,Office Supplies,Notebook,Notebook,2011.5,1,0.0,507.26,65.5,Cash on Delivery,4.6
ORD00618,2025-12-13,2025-12-14,CUST1306,Customer_6,Telangana,Hyderabad,South,Electronics,Laptop,Laptop,2252.88,5,0.15,311.73,204.33,Net Banking,3.8
ORD00619,2025-11-14,2025-11-19,CUST1052,Customer_7,Telangana,Hyderabad,South,Furniture,Sofa,Sofa,1830.16,1,0.0,329.24,132.05,Cash on Delivery,3.4
ORD00620,2025-10-21,2025-10-23,CUST1070,Customer_23,Karnataka,Bengaluru,South,Office Supplies,Pen Set,Pen Set,7150.87,5,0.15,1114.88,205.21,Credit Card,3.4
ORD00621,2025-09-20,2025-09-26,CUST1175,Customer_150,Tamil Nadu,Chennai,South,Furniture,Sofa,Sofa,5081.11,3,0.2,1070.13,86.85,UPI,3.6
ORD00622,2025-01-30,2025-02-01,CUST1102,Customer_104,Maharashtra,Mumbai,West,Office Supplies,Pen Set,Pen Set,20660.41,5,0.2,4729.47,155.52,Credit Card,3.4
ORD00623,2025-12-22,2025-12-28,CUST1153,Customer_215,West Bengal,Kolkata,East,Electronics,Monitor,Monitor,12315.44,4,0.1,3047.36,191.52,UPI,3.7
ORD00624,2025-01-22,2025-01-26,CUST1246,Customer_170,Tamil Nadu,Chennai,South,Electronics,Monitor,Monitor,9231.55,2,0.05,2054.1,166.63,Net Banking,3.4
ORD00625,2025-01-04,2025-01-07,CUST1323,Customer_300,Delhi,New Delhi,North,Furniture,Desk,Desk,553.91,1,0.0,111.91,85.6,UPI,3.9
ORD00626,2025-04-12,2025-04-15,CUST1091,Customer_101,Maharashtra,Mumbai,West,Electronics,Headphones,Headphones,2501.87,2,0.1,545.77,134.95,Credit Card,4.1
ORD00627,2025-01-11,2025-01-18,CUST1189,Customer_191,Tamil Nadu,Chennai,South,Furniture,Chair,Chair,4037.66,2,0.0,623.59,102.56,Debit Card,3.9
ORD00628,2025-03-02,2025-03-04,CUST1219,Customer_126,Telangana,Hyderabad,South,Office Supplies,Notebook,Notebook,8031.02,2,0.05,1503.1,223.59,Credit Card,3.6
ORD00629,2025-03-18,2025-03-21,CUST1250,Customer_108,Delhi,New Delhi,North,Office Supplies,Printer Paper,Printer Paper,911.29,2,0.1,229.67,262.88,Credit Card,4.9
ORD00630,2025-03-27,2025-04-01,CUST1364,Customer_192,Rajasthan,Jaipur,North,Office Supplies,Notebook,Notebook,15225.11,4,0.2,1862.62,179.72,Cash on Delivery,3.4
ORD00631,2025-08-31,2025-09-03,CUST1231,Customer_121,Rajasthan,Jaipur,North,Office Supplies,Stapler,Stapler,10622.71,5,0.2,1943.34,101.8,Net Banking,4.8
ORD00632,2025-07-13,2025-07-18,CUST1151,Customer_228,Delhi,New Delhi,North,Furniture,Sofa,Sofa,9380.79,2,0.1,1088.14,71.19,Cash on Delivery,4.5
ORD00633,2025-08-27,2025-09-01,CUST1162,Customer_140,West Bengal,Kolkata,East,Electronics,Laptop,Laptop,9072.98,5,0.15,1386.91,152.24,Net Banking,4.6
ORD00634,2025-04-30,2025-05-03,CUST1040,Customer_142,Maharashtra,Mumbai,West,Electronics,Monitor,Monitor,1923.65,1,0.0,278.53,175.44,Debit Card,4.1
ORD00635,2025-07-04,2025-07-05,CUST1393,Customer_141,Karnataka,Bengaluru,South,Electronics,Laptop,Laptop,5807.36,5,0.05,1269.05,112.51,Debit Card,4.5
ORD00636,2025-01-05,2025-01-12,CUST1296,Customer_7,Tamil Nadu,Chennai,South,Office Supplies,Printer Paper,Printer Paper,4658.57,3,0.1,1082.13,150.95,Net Banking,3.8
ORD00637,2025-04-27,2025-05-03,CUST1236,Customer_175,Tamil Nadu,Chennai,South,Furniture,Desk,Desk,4954.61,2,0.2,838.03,188.15,Credit Card,3.9
ORD00638,2025-12-24,2025-12-28,CUST1156,Customer_5,West Bengal,Kolkata,East,Electronics,Monitor,Monitor,4611.34,2,0.2,214.99,84.74,Net Banking,4.7
ORD00639,2025-08-03,2025-08-07,CUST1016,Customer_72,West Bengal,Kolkata,East,Furniture,Desk,Desk,15446.56,4,0.2,1636.1,196.74,Debit Card,4.1
ORD00640,2025-07-15,2025-07-17,CUST1231,Customer_156,West Bengal,Kolkata,East,Office Supplies,Stapler,Stapler,2023.22,4,0.15,184.99,77.16,Credit Card,4.1
ORD00641,2025-01-17,2025-01-24,CUST1105,Customer_120,Tamil Nadu,Chennai,South,Electronics,Headphones,Headphones,12726.72,5,0.05,1448.04,277.84,UPI,3.8
ORD00642,2025-07-08,2025-07-13,CUST1214,Customer_245,Karnataka,Bengaluru,South,Furniture,Chair,Chair,1024.76,1,0.15,139.41,297.4,Credit Card,3.3
ORD00643,2025-04-16,2025-04-19,CUST1103,Customer_258,Telangana,Hyderabad,South,Electronics,Headphones,Headphones,16503.61,4,0.15,1401.68,193.77,Net Banking,3.6
ORD00644,2025-03-15,2025-03-19,CUST1251,Customer_236,Gujarat,Ahmedabad,West,Electronics,Laptop,Laptop,4158.0,1,0.2,905.05,181.46,Net Banking,4.8
ORD00645,2025-05-28,2025-06-03,CUST1212,Customer_128,Maharashtra,Mumbai,West,Office Supplies,Notebook,Notebook,7458.21,4,0.1,1089.2,255.86,Debit Card,4.7
ORD00646,2025-12-04,2025-12-06,CUST1321,Customer_276,Telangana,Hyderabad,South,Furniture,Sofa,Sofa,3292.82,5,0.0,437.07,267.63,UPI,3.5
ORD00647,2025-09-10,2025-09-14,CUST1166,Customer_210,Karnataka,Bengaluru,South,Office Supplies,Pen Set,Pen Set,3909.53,5,0.1,300.4,76.31,Net Banking,4.5
ORD00648,2025-09-17,2025-09-18,CUST1203,Customer_20,Tamil Nadu,Chennai,South,Furniture,Desk,Desk,1312.98,4,0.15,175.75,236.49,Credit Card,4.7
ORD00649,2025-06-17,2025-06-23,CUST1224,Customer_72,Gujarat,Ahmedabad,West,Electronics,Headphones,Headphones,10107.38,4,0.0,992.15,214.26,Net Banking,4.4
ORD00650,2025-01-10,2025-01-15,CUST1390,Customer_6,Gujarat,Ahmedabad,West,Electronics,Headphones,Headphones,1050.74,1,0.0,207.65,147.71,UPI,3.2
ORD00651,2025-04-02,2025-04-04,CUST1267,Customer_53,Tamil Nadu,Chennai,South,Furniture,Bookshelf,Bookshelf,4484.9,1,0.2,392.68,224.19,Net Banking,4.7
ORD00652,2025-11-03,2025-11-04,CUST1046,Customer_9,Gujarat,Ahmedabad,West,Furniture,Chair,Chair,3907.57,1,0.05,1072.0,143.66,Net Banking,3.5
ORD00653,2025-04-09,2025-04-15,CUST1085,Customer_23,Maharashtra,Mumbai,West,Electronics,Smartphone,Smartphone,1258.73,1,0.0,321.38,257.61,Net Banking,3.3
ORD00654,2025-10-15,2025-10-21,CUST1054,Customer_183,Karnataka,Bengaluru,South,Furniture,Bookshelf,Bookshelf,6396.86,2,0.2,811.85,156.97,UPI,3.5
ORD00655,2025-12-01,2025-12-04,CUST1319,Customer_189,Tamil Nadu,Chennai,South,Electronics,Monitor,Monitor,2068.1,1,0.15,203.54,214.49,Credit Card,3.6
ORD00656,2025-06-04,2025-06-11,CUST1291,Customer_88,Karnataka,Bengaluru,South,Electronics,Monitor,Monitor,12989.82,5,0.0,3075.43,247.81,UPI,4.8
ORD00657,2025-11-20,2025-11-26,CUST1162,Customer_247,Karnataka,Bengaluru,South,Office Supplies,Printer Paper,Printer Paper,13815.69,4,0.05,1976.34,208.84,Credit Card,4.8
ORD00658,2025-07-15,2025-07-20,CUST1158,Customer_122,West Bengal,Kolkata,East,Electronics,Monitor,Monitor,5232.83,2,0.0,686.41,204.09,Net Banking,4.8
ORD00659,2025-01-31,2025-02-02,CUST1371,Customer_228,Delhi,New Delhi,North,Office Supplies,Notebook,Notebook,7781.66,3,0.05,804.37,101.1,UPI,3.1
ORD00660,2025-11-26,2025-12-03,CUST1375,Customer_170,Tamil Nadu,Chennai,South,Furniture,Bookshelf,Bookshelf,2700.19,1,0.15,519.98,122.11,UPI,3.0
ORD00661,2025-12-07,2025-12-09,CUST1033,Customer_252,Delhi,New Delhi,North,Electronics,Laptop,Laptop,6237.41,2,0.15,1027.45,95.89,Credit Card,4.3
ORD00662,2025-04-15,2025-04-17,CUST1040,Customer_219,Delhi,New Delhi,North,Electronics,Headphones,Headphones,1033.64,1,0.2,230.37,282.95,Net Banking,3.5
ORD00663,2025-05-06,2025-05-10,CUST1139,Customer_247,Gujarat,Ahmedabad,West,Electronics,Headphones,Headphones,6216.17,2,0.1,763.21,162.07,Credit Card,4.3
ORD00664,2025-03-27,2025-03-31,CUST1246,Customer_11,West Bengal,Kolkata,East,Furniture,Sofa,Sofa,8915.79,4,0.2,1798.17,240.08,Net Banking,4.6
ORD00665,2025-11-01,2025-11-06,CUST1192,Customer_288,Telangana,Hyderabad,South,Electronics,Smartphone,Smartphone,5707.38,2,0.05,722.58,165.91,Cash on Delivery,3.9
ORD00666,2025-03-11,2025-03-17,CUST1191,Customer_252,Rajasthan,Jaipur,North,Electronics,Smartphone,Smartphone,4557.74,4,0.05,323.23,265.41,Net Banking,4.5
ORD00667,2025-07-16,2025-07-20,CUST1063,Customer_198,Telangana,Hyderabad,South,Furniture,Bookshelf,Bookshelf,9831.1,3,0.2,547.31,271.25,Cash on Delivery,5.0
ORD00668,2025-05-11,2025-05-18,CUST1197,Customer_218,Tamil Nadu,Chennai,South,Electronics,Monitor,Monitor,7938.36,3,0.15,1505.87,142.05,Debit Card,3.1
ORD00669,2025-07-05,2025-07-11,CUST1130,Customer_127,Delhi,New Delhi,North,Furniture,Chair,Chair,3547.86,1,0.05,452.33,163.87,Cash on Delivery,4.4
ORD00670,2025-02-17,2025-02-23,CUST1216,Customer_85,Tamil Nadu,Chennai,South,Electronics,Laptop,Laptop,8435.2,4,0.2,2145.17,70.09,Net Banking,4.8
ORD00671,2025-09-14,2025-09-19,CUST1055,Customer_294,Gujarat,Ahmedabad,West,Office Supplies,Printer Paper,Printer Paper,12052.73,4,0.15,2597.87,281.08,UPI,4.7
ORD00672,2025-07-23,2025-07-29,CUST1356,Customer_214,Tamil Nadu,Chennai,South,Furniture,Desk,Desk,692.45,3,0.05,172.84,50.39,Cash on Delivery,3.1
ORD00673,2025-08-09,2025-08-11,CUST1230,Customer_291,Telangana,Hyderabad,South,Office Supplies,Printer Paper,Printer Paper,3996.65,2,0.05,453.88,95.5,Debit Card,4.9
ORD00674,2025-04-04,2025-04-11,CUST1325,Customer_86,Tamil Nadu,Chennai,South,Electronics,Laptop,Laptop,2889.78,2,0.15,424.68,278.24,Credit Card,3.2
ORD00675,2025-03-05,2025-03-08,CUST1004,Customer_32,Gujarat,Ahmedabad,West,Electronics,Monitor,Monitor,1842.33,1,0.2,168.85,171.3,UPI,4.5
ORD00676,2025-02-19,2025-02-21,CUST1248,Customer_243,Maharashtra,Mumbai,West,Office Supplies,Notebook,Notebook,20002.88,5,0.15,3653.66,296.72,UPI,4.5
ORD00677,2025-12-16,2025-12-19,CUST1182,Customer_170,Telangana,Hyderabad,South,Furniture,Bookshelf,Bookshelf,12362.6,3,0.1,2550.62,144.61,Credit Card,3.1
ORD00678,2025-03-13,2025-03-14,CUST1188,Customer_232,Maharashtra,Mumbai,West,Furniture,Sofa,Sofa,3949.47,5,0.2,400.8,224.82,Cash on Delivery,4.6
ORD00679,2025-12-05,2025-12-07,CUST1376,Customer_167,Rajasthan,Jaipur,North,Office Supplies,Stapler,Stapler,4933.67,1,0.1,314.07,140.05,Net Banking,3.1
ORD00680,2025-07-24,2025-07-30,CUST1337,Customer_52,Delhi,New Delhi,North,Office Supplies,Stapler,Stapler,20055.05,5,0.1,3091.32,282.87,Net Banking,4.9
ORD00681,2025-12-31,2026-01-02,CUST1344,Customer_281,Gujarat,Ahmedabad,West,Office Supplies,Pen Set,Pen Set,22029.62,5,0.2,1035.04,174.48,Net Banking,3.2
ORD00682,2025-09-04,2025-09-10,CUST1054,Customer_223,Tamil Nadu,Chennai,South,Furniture,Chair,Chair,6781.64,5,0.05,728.99,286.05,Credit Card,4.4
ORD00683,2025-05-24,2025-05-26,CUST1251,Customer_47,Tamil Nadu,Chennai,South,Furniture,Sofa,Sofa,10189.43,3,0.0,2306.94,280.68,UPI,4.3
ORD00684,2025-11-26,2025-11-29,CUST1223,Customer_120,Delhi,New Delhi,North,Office Supplies,Notebook,Notebook,18275.21,4,0.15,3542.87,246.27,Debit Card,4.9
ORD00685,2025-02-14,2025-02-15,CUST1188,Customer_66,Gujarat,Ahmedabad,West,Electronics,Smartphone,Smartphone,1833.14,1,0.2,451.29,236.15,UPI,3.2
ORD00686,2025-06-09,2025-06-10,CUST1347,Customer_65,Telangana,Hyderabad,South,Office Supplies,Notebook,Notebook,13854.47,5,0.15,3679.29,129.91,Cash on Delivery,3.7
ORD00687,2025-01-05,2025-01-10,CUST1307,Customer_146,Delhi,New Delhi,North,Electronics,Monitor,Monitor,6865.78,4,0.1,1676.54,174.96,Debit Card,3.9
ORD00688,2025-06-08,2025-06-13,CUST1360,Customer_193,Maharashtra,Mumbai,West,Office Supplies,Printer Paper,Printer Paper,1512.57,1,0.2,219.66,257.17,Credit Card,4.0
ORD00689,2025-04-26,2025-05-02,CUST1337,Customer_82,West Bengal,Kolkata,East,Electronics,Headphones,Headphones,4631.16,1,0.05,1197.11,231.85,Credit Card,3.6
ORD00690,2025-12-14,2025-12-18,CUST1099,Customer_281,Telangana,Hyderabad,South,Furniture,Sofa,Sofa,11511.08,3,0.15,757.44,231.69,Net Banking,3.6
ORD00691,2025-10-25,2025-11-01,CUST1356,Customer_248,Karnataka,Bengaluru,South,Electronics,Smartphone,Smartphone,4279.09,1,0.1,687.47,90.92,UPI,3.3
ORD00692,2025-04-11,2025-04-17,CUST1192,Customer_219,Tamil Nadu,Chennai,South,Electronics,Headphones,Headphones,1938.68,1,0.2,121.03,246.37,Debit Card,4.7
ORD00693,2025-08-31,2025-09-02,CUST1321,Customer_207,Maharashtra,Mumbai,West,Electronics,Smartphone,Smartphone,763.26,1,0.2,139.69,198.35,Debit Card,4.9
ORD00694,2025-07-23,2025-07-27,CUST1343,Customer_46,Maharashtra,Mumbai,West,Electronics,Headphones,Headphones,10506.97,3,0.05,2244.45,143.84,Net Banking,4.4
ORD00695,2025-07-08,2025-07-09,CUST1011,Customer_294,Telangana,Hyderabad,South,Furniture,Sofa,Sofa,759.81,1,0.0,142.56,217.2,Cash on Delivery,4.0
ORD00696,2025-10-31,2025-11-02,CUST1365,Customer_276,Rajasthan,Jaipur,North,Furniture,Chair,Chair,10096.48,4,0.15,1167.56,81.31,Debit Card,3.7
ORD00697,2025-07-21,2025-07-26,CUST1365,Customer_64,Telangana,Hyderabad,South,Office Supplies,Notebook,Notebook,19803.39,5,0.2,2920.68,179.73,Debit Card,4.2
ORD00698,2025-01-03,2025-01-08,CUST1044,Customer_288,Karnataka,Bengaluru,South,Electronics,Headphones,Headphones,16169.85,4,0.0,1432.83,193.77,UPI,4.3
ORD00699,2025-09-17,2025-09-20,CUST1153,Customer_24,Maharashtra,Mumbai,West,Electronics,Laptop,Laptop,14514.38,3,0.05,2366.88,286.31,Cash on Delivery,3.0
ORD00700,2025-03-13,2025-03-18,CUST1261,Customer_108,Gujarat,Ahmedabad,West,Office Supplies,Stapler,Stapler,14145.95,4,0.2,3400.29,299.2,Credit Card,4.2
ORD00701,2025-04-07,2025-04-09,CUST1183,Customer_143,Maharashtra,Mumbai,West,Electronics,Laptop,Laptop,12927.63,3,0.05,3627.92,200.54,Debit Card,3.4
ORD00702,2025-05-14,2025-05-18,CUST1073,Customer_275,Telangana,Hyderabad,South,Electronics,Smartphone,Smartphone,4240.57,2,0.0,1220.62,219.13,Debit Card,4.9
ORD00703,2025-11-21,2025-11-27,CUST1214,Customer_79,Karnataka,Bengaluru,South,Office Supplies,Printer Paper,Printer Paper,7258.67,2,0.2,1340.02,255.13,UPI,4.2
ORD00704,2025-11-06,2025-11-08,CUST1327,Customer_46,Telangana,Hyderabad,South,Furniture,Chair,Chair,1496.6,1,0.2,96.08,187.09,UPI,3.1
ORD00705,2025-04-26,2025-04-29,CUST1089,Customer_270,West Bengal,Kolkata,East,Furniture,Desk,Desk,670.14,1,0.05,102.73,76.25,UPI,4.9
ORD00706,2025-12-25,2025-12-30,CUST1384,Customer_200,Rajasthan,Jaipur,North,Electronics,Smartphone,Smartphone,8542.21,3,0.2,527.86,61.99,Debit Card,3.6
ORD00707,2025-09-02,2025-09-07,CUST1290,Customer_137,West Bengal,Kolkata,East,Office Supplies,Stapler,Stapler,2886.99,2,0.2,568.47,214.39,Credit Card,3.3
ORD00708,2025-12-14,2025-12-19,CUST1146,Customer_142,West Bengal,Kolkata,East,Office Supplies,Pen Set,Pen Set,14370.31,4,0.05,2393.68,138.5,Net Banking,3.9
ORD00709,2025-06-06,2025-06-10,CUST1294,Customer_30,Delhi,New Delhi,North,Furniture,Chair,Chair,12771.54,3,0.0,1237.21,110.01,Credit Card,3.2
ORD00710,2025-01-06,2025-01-10,CUST1272,Customer_64,Gujarat,Ahmedabad,West,Office Supplies,Stapler,Stapler,23378.59,5,0.05,4103.51,178.75,Net Banking,5.0
ORD00711,2025-01-04,2025-01-10,CUST1270,Customer_22,Maharashtra,Mumbai,West,Office Supplies,Pen Set,Pen Set,14289.76,4,0.1,1625.17,234.75,Cash on Delivery,4.9
ORD00712,2025-03-31,2025-04-01,CUST1087,Customer_192,Rajasthan,Jaipur,North,Electronics,Headphones,Headphones,12687.49,3,0.2,1493.62,62.73,Credit Card,4.0
ORD00713,2025-10-04,2025-10-11,CUST1291,Customer_202,West Bengal,Kolkata,East,Office Supplies,Pen Set,Pen Set,1592.31,1,0.15,182.45,103.27,Debit Card,4.5
ORD00714,2025-08-26,2025-08-31,CUST1002,Customer_180,Gujarat,Ahmedabad,West,Office Supplies,Notebook,Notebook,1903.94,4,0.0,410.14,132.14,Debit Card,3.7
ORD00715,2025-02-21,2025-02-25,CUST1249,Customer_4,Telangana,Hyderabad,South,Furniture,Chair,Chair,4592.85,4,0.2,703.4,88.43,Debit Card,3.2
ORD00716,2025-07-22,2025-07-25,CUST1336,Customer_225,Gujarat,Ahmedabad,West,Electronics,Monitor,Monitor,5848.74,3,0.05,1099.65,117.37,Debit Card,5.0
ORD00717,2025-01-03,2025-01-06,CUST1016,Customer_83,Tamil Nadu,Chennai,South,Furniture,Sofa,Sofa,1462.39,2,0.1,100.69,148.64,Debit Card,4.5
ORD00718,2025-03-02,2025-03-06,CUST1256,Customer_200,Rajasthan,Jaipur,North,Office Supplies,Printer Paper,Printer Paper,11362.37,4,0.05,1607.49,241.1,Debit Card,4.8
ORD00719,2025-03-06,2025-03-08,CUST1305,Customer_5,Karnataka,Bengaluru,South,Electronics,Laptop,Laptop,7800.01,3,0.05,635.3,257.46,Net Banking,3.9
ORD00720,2025-09-06,2025-09-07,CUST1058,Customer_135,Rajasthan,Jaipur,North,Furniture,Bookshelf,Bookshelf,5556.75,4,0.05,1280.47,96.72,Debit Card,3.6
ORD00721,2025-12-28,2026-01-04,CUST1322,Customer_77,Telangana,Hyderabad,South,Electronics,Monitor,Monitor,3565.5,1,0.2,621.97,97.17,Debit Card,4.7
ORD00722,2025-01-20,2025-01-23,CUST1194,Customer_209,Karnataka,Bengaluru,South,Electronics,Monitor,Monitor,9319.34,2,0.15,502.18,99.91,Cash on Delivery,4.7
ORD00723,2025-04-24,2025-04-27,CUST1186,Customer_144,Gujarat,Ahmedabad,West,Office Supplies,Pen Set,Pen Set,10000.55,4,0.2,1339.63,62.91,UPI,3.2
ORD00724,2025-01-25,2025-01-27,CUST1051,Customer_221,Telangana,Hyderabad,South,Electronics,Smartphone,Smartphone,202.57,1,0.1,21.6,168.01,Debit Card,4.8
ORD00725,2025-06-21,2025-06-24,CUST1184,Customer_186,Gujarat,Ahmedabad,West,Furniture,Bookshelf,Bookshelf,665.06,1,0.0,153.13,242.62,Cash on Delivery,3.3
ORD00726,2025-04-18,2025-04-23,CUST1300,Customer_98,West Bengal,Kolkata,East,Electronics,Smartphone,Smartphone,2474.84,4,0.0,269.03,235.65,Debit Card,3.2
ORD00727,2025-10-07,2025-10-12,CUST1022,Customer_66,Rajasthan,Jaipur,North,Electronics,Laptop,Laptop,4941.26,3,0.15,1322.88,100.5,Debit Card,4.4
ORD00728,2025-10-14,2025-10-17,CUST1257,Customer_12,Telangana,Hyderabad,South,Office Supplies,Printer Paper,Printer Paper,7058.14,3,0.0,1979.01,66.93,Debit Card,3.8
ORD00729,2025-05-29,2025-05-30,CUST1262,Customer_39,Gujarat,Ahmedabad,West,Office Supplies,Pen Set,Pen Set,2459.04,5,0.05,572.85,149.37,Debit Card,4.4
ORD00730,2025-10-15,2025-10-22,CUST1303,Customer_5,Rajasthan,Jaipur,North,Office Supplies,Stapler,Stapler,8496.3,4,0.1,896.56,50.9,Cash on Delivery,4.1
ORD00731,2025-06-05,2025-06-12,CUST1121,Customer_150,Rajasthan,Jaipur,North,Office Supplies,Printer Paper,Printer Paper,3245.09,2,0.1,588.9,92.78,Credit Card,3.1
ORD00732,2025-05-19,2025-05-26,CUST1332,Customer_178,Tamil Nadu,Chennai,South,Furniture,Desk,Desk,3283.58,1,0.05,944.68,102.49,Cash on Delivery,3.2
ORD00733,2025-12-28,2026-01-02,CUST1320,Customer_6,West Bengal,Kolkata,East,Furniture,Chair,Chair,10997.95,3,0.15,2723.46,123.72,UPI,5.0
ORD00734,2025-04-01,2025-04-04,CUST1334,Customer_132,Delhi,New Delhi,North,Office Supplies,Printer Paper,Printer Paper,2779.47,1,0.2,176.27,236.44,Cash on Delivery,3.8
ORD00735,2025-06-16,2025-06-19,CUST1188,Customer_76,Delhi,New Delhi,North,Furniture,Desk,Desk,5983.97,2,0.15,504.1,107.93,Net Banking,4.5
ORD00736,2025-08-24,2025-08-26,CUST1158,Customer_84,Karnataka,Bengaluru,South,Furniture,Desk,Desk,2213.06,2,0.15,569.95,95.1,Debit Card,3.6
ORD00737,2025-02-05,2025-02-07,CUST1269,Customer_71,Telangana,Hyderabad,South,Office Supplies,Pen Set,Pen Set,2246.7,1,0.15,561.69,292.6,Credit Card,3.2
ORD00738,2025-01-11,2025-01-12,CUST1321,Customer_7,Karnataka,Bengaluru,South,Furniture,Sofa,Sofa,3864.54,1,0.0,421.54,242.53,Credit Card,3.5
ORD00739,2025-12-29,2025-12-30,CUST1245,Customer_80,Karnataka,Bengaluru,South,Office Supplies,Printer Paper,Printer Paper,1736.61,2,0.2,410.41,253.87,Debit Card,3.6
ORD00740,2025-11-18,2025-11-23,CUST1212,Customer_73,Maharashtra,Mumbai,West,Office Supplies,Printer Paper,Printer Paper,301.8,1,0.0,30.97,124.18,Credit Card,4.0
ORD00741,2025-08-07,2025-08-11,CUST1366,Customer_58,Delhi,New Delhi,North,Electronics,Headphones,Headphones,3791.78,2,0.1,415.94,269.75,Net Banking,3.8
ORD00742,2025-02-22,2025-02-25,CUST1022,Customer_78,Tamil Nadu,Chennai,South,Electronics,Headphones,Headphones,1698.58,3,0.1,146.14,280.83,Debit Card,4.8
ORD00743,2025-11-04,2025-11-06,CUST1138,Customer_256,Telangana,Hyderabad,South,Office Supplies,Printer Paper,Printer Paper,3684.22,4,0.1,727.44,121.75,UPI,4.8
ORD00744,2025-01-02,2025-01-09,CUST1244,Customer_35,Gujarat,Ahmedabad,West,Office Supplies,Notebook,Notebook,7866.73,2,0.05,1104.93,147.65,Credit Card,4.4
ORD00745,2025-03-16,2025-03-17,CUST1246,Customer_212,Telangana,Hyderabad,South,Office Supplies,Printer Paper,Printer Paper,14924.71,3,0.05,3564.88,138.15,Cash on Delivery,4.0
ORD00746,2025-07-16,2025-07-20,CUST1042,Customer_298,West Bengal,Kolkata,East,Electronics,Headphones,Headphones,12930.46,5,0.2,1918.52,184.05,Net Banking,3.5
ORD00747,2025-05-01,2025-05-04,CUST1056,Customer_31,Delhi,New Delhi,North,Office Supplies,Notebook,Notebook,1175.74,1,0.0,187.8,168.48,UPI,3.3
